,date,open,high,low,close,volume,body,bodyVar,sumVar,green,red,c1,c2,signal,position,buy,sell
612,2022-03-31,15074.2305,15088.3799,14835.1602,14838.4902,5453890000,-235.74029999999948,-130.13969999999972,,,,False,False,,,0,0
613,2022-04-01,14886.9102,14925.9297,14723.8301,14861.21,5002790000,-25.700200000001132,210.04009999999835,,,,False,False,,,0,0
614,2022-04-04,14903.3799,15161.8896,14884.5703,15159.5801,4630100000,256.2001999999993,281.90040000000045,,,,False,False,,,0,0
615,2022-04-05,15109.2695,15120.6699,14782.5703,14820.6396,4727710000,-288.6298999999999,-544.8300999999992,,,,False,False,,,0,0
616,2022-04-06,14600.2998,14639.3496,14395.4004,14498.8896,5360420000,-101.41020000000026,187.21969999999965,,,,False,False,,,0,0
617,2022-04-07,14469.5,14624.2402,14315.6904,14531.8096,4856090000,62.3096000000005,163.71980000000076,,,,False,False,,,0,0
618,2022-04-08,14450.5303,14490.1904,14307.6797,14327.2598,4574080000,-123.27050000000054,-185.58010000000104,,,,False,False,,,0,0
619,2022-04-11,14149.5996,14187.6699,13979.1396,13990.21,4946680000,-159.38960000000043,-36.11909999999989,,,,False,False,,,0,0
620,2022-04-12,14175.6602,14264.7402,13882.75,13940.2402,4991720000,-235.42000000000007,-76.03039999999964,,,,False,False,,,0,0
621,2022-04-13,13939.6104,14258.8096,13919.4805,14217.29,4909720000,277.6796000000013,513.0996000000014,,,,False,False,,,0,0
622,2022-04-14,14225.4697,14235.3896,13884.8203,13893.21,4642240000,-332.2597000000005,-609.9393000000018,,,,False,False,,,0,0
623,2022-04-18,13859.4697,13997.9297,13788.96,13910.7598,4365230000,51.290100000000166,383.5498000000007,,,,False,False,,,0,0
624,2022-04-19,13882.75,14236.5098,13844.7402,14210.2598,4562840000,327.5097999999998,276.21969999999965,,,,False,False,,,0,0
625,2022-04-20,14246.2002,14263.6104,13962.8604,13998.5303,4678930000,-247.66989999999896,-575.1796999999988,,,,False,False,,,0,0
626,2022-04-21,14174.9199,14277.21,13682.6797,13720.4502,5233110000,-454.46970000000147,-206.7998000000025,,,,False,False,,,0,0
627,2022-04-22,13714.6299,13769.4004,13342.79,13356.8701,4475090000,-357.7597999999998,96.70990000000165,,,,False,False,,,0,0
628,2022-04-25,13275.4102,13541.7695,13239.7305,13533.2197,4845160000,257.8094999999994,615.5692999999992,,,,False,False,,,0,0
629,2022-04-26,13447.6602,13447.6602,13009.6504,13009.71,5168160000,-437.95020000000113,-695.7597000000005,,,,False,False,,,0,0
630,2022-04-27,13009.4004,13241.9404,12936.4102,13003.3604,4810720000,-6.040000000000873,431.91020000000026,,,,False,False,,,0,0
631,2022-04-28,13254.96,13542.5596,13038.1699,13456.0596,5067150000,201.09960000000137,207.13960000000225,,,,False,False,,,0,0
632,2022-04-29,13274.9404,13428.5303,12835.4805,12854.7998,4733070000,-420.1405999999988,-621.2402000000002,,,,False,False,,,0,0
633,2022-05-02,12864.8301,13083.5703,12716.6299,13075.8496,4918240000,211.01950000000033,631.1600999999991,,,,False,False,,,0,0
634,2022-05-03,13045.3496,13178.7402,12982.7002,13089.9004,4547280000,44.55080000000089,-166.46869999999944,,,,False,False,,,0,0
635,2022-05-04,13110.2998,13556.6699,12887.5303,13535.71,5498050000,425.41019999999844,380.85939999999755,,,,False,False,,,0,0
636,2022-05-05,13344.79,13344.79,12710.5898,12850.5498,5308920000,-494.2402000000002,-919.6503999999986,,,,False,False,,,0,0
637,2022-05-06,12776.8604,12926.5801,12522.7695,12693.5303,5324480000,-83.33009999999922,410.91010000000097,,,,False,False,,,0,0
638,2022-05-09,12465.9102,12542.3203,12136.1904,12187.7197,5939140000,-278.1905000000006,-194.8604000000014,,,,False,False,,,0,0
639,2022-05-10,12496.8398,12537.8896,12173.4697,12345.8604,6218260000,-150.97940000000017,127.21110000000044,,,,False,False,,,0,0
640,2022-05-11,12240.21,12470.8896,11939.0898,11967.5596,6152370000,-272.6503999999986,-121.67099999999846,,,,False,False,,,0,0
641,2022-05-12,11790.1299,12128.7305,11692.1201,11945.5,6679470000,155.3701000000001,428.0204999999987,,,,False,False,,,0,0
642,2022-05-13,12125.9297,12429.2803,12069.1299,12387.4004,5894020000,261.47069999999985,106.10059999999976,,,,False,False,,,0,0
643,2022-05-16,12297.0703,12395.5098,12196.21,12243.5801,4930250000,-53.490200000000186,-314.96090000000004,,,,False,False,,,0,0
644,2022-05-17,12496.6299,12572.9902,12333.9902,12564.0996,5093960000,67.46969999999965,120.95989999999983,,,,False,False,,,0,0
645,2022-05-18,12352.9199,12389.96,11887.0,11928.3096,5064120000,-424.6103000000003,-492.0799999999999,,,,False,False,,,0,0
646,2022-05-19,11872.5596,12066.8496,11795.79,11875.6299,5154410000,3.0702999999994063,427.6805999999997,,,,False,False,,,0,0
647,2022-05-20,12037.0303,12044.7002,11492.29,11835.6201,5434370000,-201.41020000000026,-204.48049999999967,,,,False,False,,,0,0
648,2022-05-23,11867.0801,12047.8096,11785.7598,12034.2803,4552200000,167.20020000000113,368.6104000000014,,,,False,False,,,0,0
649,2022-05-24,11807.7803,11842.8096,11576.1104,11769.8398,4724430000,-37.94050000000061,-205.14070000000174,,,,False,False,,,0,0
650,2022-05-25,11732.4502,12028.8896,11714.2695,11943.9297,4519690000,211.47950000000128,249.4200000000019,,,,False,False,,,0,0
651,2022-05-26,11906.8301,12337.7305,11901.8701,12276.79,4672620000,369.95990000000165,158.48040000000037,,,,False,False,,,0,0
652,2022-05-27,12421.7998,12682.5801,12405.29,12681.4199,4793900000,259.6201000000001,-110.33980000000156,,,,False,False,,,0,0
653,2022-05-31,12688.9502,12762.8398,12482.3203,12642.0996,6045500000,-46.85059999999976,-306.47069999999985,,,,False,False,,,0,0
654,2022-06-01,12750.3096,12820.4697,12457.9102,12548.3604,4719900000,-201.94920000000093,-155.09860000000117,,,,False,False,,,0,0
655,2022-06-02,12498.6299,12897.6299,12447.7695,12892.8896,4445840000,394.2597000000005,596.2089000000014,,,,False,False,,,0,0
656,2022-06-03,12650.3799,12724.8096,12505.7598,12548.0303,4130040000,-102.34959999999955,-496.6093000000001,,,,False,False,,,0,0
657,2022-06-06,12745.8896,12804.46,12534.5801,12599.6299,4647010000,-146.25970000000052,-43.910100000000966,,,,False,False,,,0,0
658,2022-06-07,12456.4902,12737.2998,12413.5596,12711.6797,4411240000,255.1895000000004,401.4492000000009,,,,False,False,,,0,0
659,2022-06-08,12682.8096,12776.6504,12578.5498,12615.1299,4708980000,-67.6797000000006,-322.869200000001,,,,False,False,,,0,0
660,2022-06-09,12543.3701,12666.4102,12265.8604,12269.7803,5408460000,-273.58979999999974,-205.91009999999915,,,,False,False,,,0,0
661,2022-06-10,12052.5898,12082.6904,11825.3496,11832.8203,5152020000,-219.76950000000033,53.820299999999406,,,,False,False,,,0,0
662,2022-06-13,11472.1904,11568.6504,11254.1904,11288.3203,5937320000,-183.8701000000001,35.89940000000024,,,,False,False,,,0,0
663,2022-06-14,11385.1797,11418.2197,11205.9199,11311.6904,4819890000,-73.4893000000011,110.380799999999,,,,False,False,,,0,0
664,2022-06-15,11468.1299,11751.29,11346.54,11593.7695,5368500000,125.63960000000043,199.12890000000152,,,,False,False,,,0,0
665,2022-06-16,11286.8701,11311.0498,11037.21,11127.5703,5696630000,-159.2998000000007,-284.9394000000011,,,,False,False,,,0,0
666,2022-06-17,11172.6504,11357.9697,11089.9297,11265.9902,7452830000,93.33979999999974,252.63960000000043,,,,False,False,,,0,0
667,2022-06-21,11446.9805,11638.4697,11446.9805,11546.7598,5226260000,99.77930000000015,6.4395000000004075,,,,False,False,,,0,0
668,2022-06-22,11427.7402,11708.0801,11423.2002,11527.71,5238180000,99.96979999999894,0.1904999999987922,,,,False,False,,,0,0
669,2022-06-23,11622.0898,11729.6201,11515.4805,11697.6797,5258200000,75.58990000000085,-24.379899999998088,,,,False,False,,,0,0
670,2022-06-24,11826.9502,12112.8203,11812.1797,12105.8496,9468130000,278.89940000000024,203.3094999999994,,,,False,False,,,0,0
671,2022-06-27,12157.9297,12175.9805,11965.6699,12008.2402,5047860000,-149.6895000000004,-428.58890000000065,,,,False,False,,,0,0
672,2022-06-28,12021.3398,12133.8701,11633.1299,11637.7695,5433220000,-383.5702999999994,-233.880799999999,,,,False,False,,,0,0
673,2022-06-29,11619.0098,11710.21,11537.7197,11658.2598,5650860000,39.25,422.8202999999994,,,,False,False,,,0,0
674,2022-06-30,11532.3203,11650.96,11322.8604,11503.7197,5654520000,-28.60059999999976,-67.85059999999976,,,,False,False,,,0,0
675,2022-07-01,11472.6299,11592.8496,11378.6299,11585.6797,4865730000,113.04980000000069,141.65040000000045,,,,False,False,,,0,0
676,2022-07-05,11419.3398,11781.7402,11366.0703,11779.9004,5053570000,360.5606000000007,247.51080000000002,,,,False,False,,,0,0
677,2022-07-06,11807.0801,11941.3096,11727.3604,11852.5898,4851170000,45.50970000000052,-315.0509000000002,,,,False,False,,,0,0
678,2022-07-07,11913.7305,12137.71,11897.5098,12109.0498,4685050000,195.31930000000102,149.8096000000005,,,,False,False,,,0,0
679,2022-07-08,11977.9502,12179.3203,11956.0303,12125.6904,4526570000,147.7402000000002,-47.579100000000835,,,,False,False,,,0,0
680,2022-07-11,12008.7598,12026.0596,11830.8896,11860.2803,4362910000,-148.47949999999946,-296.21969999999965,,,,False,False,,,0,0
681,2022-07-12,11926.8398,11990.4404,11684.0195,11744.9902,4317860000,-181.84959999999955,-33.37010000000009,,,,False,False,,,0,0
682,2022-07-13,11523.9102,11819.6904,11498.96,11728.5303,4433060000,204.6201000000001,386.46969999999965,,,,False,False,,,0,0
683,2022-07-14,11637.1797,11801.1104,11488.2695,11768.4004,4481070000,131.22069999999985,-73.39940000000024,,,,False,False,,,0,0
684,2022-07-15,11896.1504,11987.5195,11828.1299,11983.6201,4369060000,87.46969999999965,-43.751000000000204,,,,False,False,,,0,0
685,2022-07-18,12089.6797,12156.0898,11836.5195,11877.5,5057920000,-212.1797000000006,-299.64940000000024,,,,False,False,,,0,0
686,2022-07-19,12046.6904,12258.3701,11967.9199,12249.4199,5302740000,202.72950000000128,414.9092000000019,,,,False,False,,,0,0
687,2022-07-20,12269.0703,12488.3896,12232.2002,12439.6797,5467080000,170.6094000000012,-32.12010000000009,,,,False,False,,,0,0
688,2022-07-21,12466.1299,12620.5,12351.4199,12619.4102,4680930000,153.28030000000035,-17.329100000000835,,,,False,False,,,0,0
689,2022-07-22,12575.7598,12662.8604,12322.8203,12396.4697,4721880000,-179.29010000000017,-332.5704000000005,,,,False,False,,,0,0
690,2022-07-25,12391.21,12415.5898,12244.4004,12328.4102,4346520000,-62.79979999999887,116.4903000000013,,,,False,False,,,0,0
691,2022-07-26,12248.21,12259.0098,12051.21,12086.9004,4349760000,-161.30959999999868,-98.50979999999981,,,,False,False,,,0,0
692,2022-07-27,12299.3398,12660.7695,12256.9404,12601.4697,4588480000,302.1298999999999,463.4394999999986,,,,False,False,,,0,0
693,2022-07-28,12580.6104,12741.8301,12433.5498,12717.8701,4924950000,137.25970000000052,-164.8701999999994,,,,False,False,,,0,0
694,2022-07-29,12784.2002,12986.6396,12726.25,12947.9697,4907410000,163.76950000000033,26.509799999999814,,,,False,False,,,0,0
695,2022-08-01,12877.04,13084.6104,12833.1602,12940.7803,4396390000,63.74029999999948,-100.02920000000086,,,,False,False,,,0,0
696,2022-08-02,12853.04,13073.2695,12809.0098,12901.5996,4792140000,48.55959999999868,-15.180700000000797,,,,False,False,,,0,0
697,2022-08-03,12983.5801,13289.1904,12974.8496,13253.2598,5667990000,269.6797000000006,221.1201000000019,,,,False,False,,,0,0
698,2022-08-04,13253.7695,13326.7197,13170.4404,13311.04,5451470000,57.27050000000054,-212.40920000000006,,,,False,False,,,0,0
699,2022-08-05,13107.4502,13286.0195,13070.3604,13207.6904,4911300000,100.24020000000019,42.96969999999965,,,,False,False,,,0,0
700,2022-08-08,13227.0898,13394.54,13103.7998,13159.1602,5238600000,-67.92959999999948,-168.16979999999967,,,,False,False,,,0,0
701,2022-08-09,13064.2402,13095.7002,12945.5996,13008.1699,5307340000,-56.070299999999406,11.859300000000076,,,,False,False,,,0,0
702,2022-08-10,13330.6602,13386.8496,13220.0498,13378.3203,5196210000,47.66009999999915,103.73039999999855,,,,False,False,,,0,0
703,2022-08-11,13471.0303,13555.3799,13271.3496,13291.9902,5815960000,-179.04010000000017,-226.7001999999993,,,,False,False,,,0,0
704,2022-08-12,13384.6504,13565.8701,13341.6504,13565.8701,4782610000,181.21969999999965,360.2597999999998,,,,False,False,,,0,0
705,2022-08-15,13529.6602,13685.6504,13524.5303,13667.1797,4476040000,137.51950000000033,-43.70019999999931,,,,False,False,,,0,0
706,2022-08-16,13617.6602,13720.9102,13508.4697,13635.21,5028410000,17.549799999998868,-119.96970000000147,,,,False,False,,,0,0
707,2022-08-17,13499.2402,13591.5801,13389.8203,13470.8604,5229520000,-28.379800000000614,-45.92959999999948,,,,False,False,,,0,0
708,2022-08-18,13474.2402,13553.2803,13405.7402,13505.9902,4724350000,31.75,60.129800000000614,,,,False,False,,,0,0
709,2022-08-19,13370.25,13402.6104,13210.8203,13242.9004,4628170000,-127.34959999999955,-159.09959999999955,,,,False,False,,,0,0
710,2022-08-22,13056.3896,13073.0703,12859.8203,12890.54,4270980000,-165.84959999999955,-38.5,,,,False,False,,,0,0
711,2022-08-23,12885.2803,13000.71,12852.7002,12881.79,3836180000,-3.490299999999479,162.35930000000008,,,,False,False,,,0,0
712,2022-08-24,12876.2305,12995.1396,12843.5801,12917.8604,3917170000,41.62989999999991,45.120199999999386,,,,False,False,,,0,0
713,2022-08-25,12984.7402,13146.8398,12951.6104,13143.5801,4323470000,158.83989999999903,117.20999999999913,,,,False,False,,,0,0
714,2022-08-26,13129.9102,13175.25,12603.4102,12605.1699,4530000000,-524.7402999999995,-683.5801999999985,,,,False,False,,,0,0
715,2022-08-29,12488.46,12594.3398,12440.4004,12484.3203,4209850000,-4.139699999999721,520.6005999999998,,,,False,False,,,0,0
716,2022-08-30,12562.4004,12572.8799,12240.8203,12342.7002,4681520000,-219.70020000000113,-215.5605000000014,,,,False,False,,,0,0
717,2022-08-31,12448.0703,12502.1504,12268.0801,12272.0303,4952010000,-176.03999999999905,43.66020000000208,,,,False,False,,,0,0
718,2022-09-01,12158.8799,12290.3301,12012.9805,12274.6201,4792890000,115.74020000000019,291.78019999999924,,,,False,False,,,0,0
719,2022-09-02,12392.46,12451.2803,12035.5303,12098.4404,4257410000,-294.0195999999996,-409.7597999999998,,,,False,False,,,0,0
720,2022-09-06,12106.5703,12152.4199,11928.8096,12011.3096,4622940000,-95.2606999999989,198.75890000000072,,,,False,False,,,0,0
721,2022-09-07,12038.1797,12298.1201,12026.9805,12259.3896,4445640000,221.20989999999983,316.47059999999874,,,,False,False,,,0,0
722,2022-09-08,12139.5703,12374.1299,12120.2598,12321.1904,4329910000,181.6201000000001,-39.58979999999974,,,,False,False,,,0,0
723,2022-09-09,12424.1504,12610.4297,12424.1504,12588.29,4401590000,164.13960000000043,-17.480499999999665,,,,False,False,,,0,0
724,2022-09-12,12649.2305,12752.8301,12639.7598,12739.7197,4146680000,90.48919999999998,-73.65040000000045,,,,False,False,,,0,0
725,2022-09-13,12364.8301,12420.0098,12004.4199,12033.6201,5188380000,-331.2099999999991,-421.6991999999991,,,,False,False,,,0,0
726,2022-09-14,12092.0303,12170.25,12016.4297,12134.4004,4861530000,42.37010000000009,373.5800999999992,,,,False,False,,,0,0
727,2022-09-15,12034.4297,12153.3398,11867.8799,11927.4902,4805910000,-106.93950000000041,-149.3096000000005,,,,False,False,,,0,0
728,2022-09-16,11775.9404,11875.0898,11710.2598,11861.3799,7451840000,85.43950000000041,192.37900000000081,,,,False,False,,,0,0
729,2022-09-19,11753.5996,11956.79,11752.4297,11953.2695,4168670000,199.66990000000078,114.23040000000037,,,,False,False,,,0,0
730,2022-09-20,11855.8398,11951.1299,11761.6904,11851.54,4028100000,-4.299799999998868,-203.96969999999965,,,,False,False,,,0,0
731,2022-09-21,11892.7197,12062.5195,11636.25,11637.79,4471000000,-254.92969999999877,-250.6298999999999,,,,False,False,,,0,0
732,2022-09-22,11574.3203,11617.9902,11448.8604,11501.6504,4916470000,-72.66989999999896,182.2597999999998,,,,False,False,,,0,0
733,2022-09-23,11398.75,11402.4102,11169.6602,11311.2402,5134350000,-87.50979999999981,-14.839900000000853,,,,False,False,,,0,0
734,2022-09-26,11283.1396,11473.3604,11235.7402,11254.1104,4697730000,-29.029200000000856,58.48059999999896,,,,False,False,,,0,0
735,2022-09-27,11411.3398,11502.3799,11175.29,11271.75,4445050000,-139.58979999999974,-110.56059999999889,,,,False,False,,,0,0
736,2022-09-28,11258.7402,11546.8701,11210.8096,11493.8301,4556100000,235.08989999999903,374.6796999999988,,,,False,False,,,0,0
737,2022-09-29,11334.5703,11339.9102,11038.9404,11164.7803,4516630000,-169.78999999999905,-404.8798999999981,,,,False,False,,,0,0
738,2022-09-30,11123.1104,11296.1602,10966.9502,10971.2197,4649710000,-151.89069999999992,17.89929999999913,,,,False,False,,,0,0
739,2022-10-03,11059.1699,11296.4297,10985.0098,11229.7305,4415440000,170.56059999999889,322.4512999999988,,,,False,False,,,0,0
740,2022-10-04,11477.8496,11609.25,11462.3701,11582.54,5004780000,104.69040000000132,-65.87019999999757,,,,False,False,,,0,0
741,2022-10-05,11429.4697,11647.6201,11312.5195,11573.1797,4091860000,143.71000000000095,39.01959999999963,,,,False,False,,,0,0
742,2022-10-06,11556.4004,11660.5498,11472.8301,11485.5,4423320000,-70.90040000000045,-214.6104000000014,,,,False,False,,,0,0
743,2022-10-07,11272.46,11293.6504,10991.6602,11039.4697,4634190000,-232.99029999999948,-162.08989999999903,,,,False,False,,,0,0
744,2022-10-10,11048.5098,11063.21,10824.25,10926.9697,3989640000,-121.54010000000017,111.45019999999931,,,,False,False,,,0,0
745,2022-10-11,10865.3203,10981.9102,10716.3301,10791.3496,4738840000,-73.97069999999985,47.569400000000314,,,,False,False,,,0,0
746,2022-10-12,10810.2998,10886.4902,10754.8496,10785.6201,4091030000,-24.679700000000594,49.29099999999926,,,,False,False,,,0,0
747,2022-10-13,10481.5801,11087.6602,10440.6396,11033.5801,5300080000,552.0,576.6797000000006,,,,False,False,,,0,0
748,2022-10-14,11130.0801,11152.8896,10677.4805,10692.0596,4393000000,-438.0204999999987,-990.0204999999987,,,,False,False,,,0,0
749,2022-10-17,10967.25,11090.8701,10959.7402,11062.5303,4439190000,95.28030000000035,533.3007999999991,,,,False,False,,,0,0
750,2022-10-18,11368.7598,11374.3799,11035.7998,11147.7402,5047360000,-221.01959999999963,-316.2999,,,,False,False,,,0,0
751,2022-10-19,11081.8203,11231.46,11008.1104,11103.3799,4955090000,21.5596000000005,242.57920000000013,,,,False,False,,,0,0
752,2022-10-20,11081.2197,11279.8096,11001.2803,11046.71,4628010000,-34.50970000000052,-56.06930000000102,,,,False,False,,,0,0
753,2022-10-21,10998.1699,11327.7695,10962.0098,11310.3301,4706440000,312.16019999999844,346.66989999999896,,,,False,False,,,0,0
754,2022-10-24,11321.1104,11468.1797,11166.4902,11430.2598,4808710000,109.14940000000024,-203.0107999999982,,,,False,False,,,0,0
755,2022-10-25,11482.8701,11681.8496,11480.4102,11669.9902,5141760000,187.1201000000001,77.97069999999985,,,,False,False,,,0,0
756,2022-10-26,11409.79,11657.0596,11388.3398,11405.9004,5224440000,-3.889600000000428,-191.00970000000052,,,,False,False,,,0,0
757,2022-10-27,11387.71,11417.04,11179.9004,11191.6299,4773520000,-196.08009999999922,-192.1904999999988,,,,False,False,,,0,0
758,2022-10-28,11176.9902,11563.1602,11176.9902,11546.21,4731940000,369.21979999999894,565.2998999999982,,,,False,False,,,0,0
759,2022-10-31,11465.21,11482.9902,11331.2598,11405.5703,4753740000,-59.63969999999972,-428.85949999999866,,,,False,False,,,0,0
760,2022-11-01,11571.5303,11574.3896,11278.2803,11288.9502,4677520000,-282.58010000000104,-222.94040000000132,,,,False,False,,,0,0
761,2022-11-02,11300.2695,11410.9102,10903.4805,10906.3398,5436420000,-393.9297000000006,-111.34959999999955,,,,False,False,,,0,0
762,2022-11-03,10769.4297,10852.1797,10680.8301,10690.5996,5102190000,-78.83010000000104,315.09959999999955,,,,False,False,,,0,0
763,2022-11-04,10911.9805,10934.6201,10632.3896,10857.0303,5453750000,-54.95019999999931,23.879900000001726,,,,False,False,,,0,0
764,2022-11-07,10900.8301,11001.1602,10817.5898,10977.0,4456690000,76.16990000000078,131.1201000000001,,,,False,False,,,0,0
765,2022-11-08,11039.5801,11191.9004,10897.5303,11059.5,5134500000,19.91990000000078,-56.25,,,,False,False,,,0,0
766,2022-11-09,10971.4297,11012.6602,10790.3496,10797.5498,4977460000,-173.8798999999999,-193.7998000000007,,,,False,False,,,0,0
767,2022-11-10,11350.4199,11612.2002,11235.7402,11605.96,6433000000,255.54009999999835,429.41999999999825,,,,False,False,,,0,0
768,2022-11-11,11604.3604,11840.0703,11535.5596,11817.0098,5867750000,212.64940000000024,-42.890699999998105,,,,False,False,,,0,0
769,2022-11-14,11728.1104,11863.8203,11669.0996,11700.9404,5004060000,-27.170000000000073,-239.81940000000031,,,,False,False,,,0,0
770,2022-11-15,12006.4502,12024.9502,11735.4004,11871.1504,5617310000,-135.29979999999887,-108.1297999999988,,,,False,False,,,0,0
771,2022-11-16,11767.4199,11796.9902,11673.1396,11699.0898,4585190000,-68.33010000000104,66.96969999999783,,,,False,False,,,0,0
772,2022-11-17,11521.6396,11737.6104,11519.3799,11676.8604,4354360000,155.22079999999914,223.55090000000018,,,,False,False,,,0,0
773,2022-11-18,11791.8496,11794.6797,11579.6396,11677.0195,4175420000,-114.83009999999922,-270.05089999999836,,,,False,False,,,0,0
774,2022-11-21,11623.3496,11664.9404,11524.4404,11553.4502,3977130000,-69.89940000000024,44.93069999999898,,,,False,False,,,0,0
775,2022-11-22,11590.8301,11731.7598,11503.3398,11724.8398,4186360000,134.00970000000052,203.90910000000076,,,,False,False,,,0,0
776,2022-11-23,11725.0801,11866.4199,11722.0098,11838.7197,4431530000,113.63960000000043,-20.370100000000093,,,,False,False,,,0,0
777,2022-11-25,11777.3301,11803.9102,11748.79,11756.0303,2184080000,-21.299799999998868,-134.9393999999993,,,,False,False,,,0,0
778,2022-11-28,11684.0703,11764.8301,11555.2598,11587.75,4271360000,-96.3202999999994,-75.02050000000054,,,,False,False,,,0,0
779,2022-11-29,11590.2998,11613.3301,11450.3398,11503.4502,4592830000,-86.84960000000137,9.470699999998033,,,,False,False,,,0,0
780,2022-11-30,11505.7402,12031.3398,11481.8896,12030.0596,6653460000,524.3194000000003,611.1690000000017,,,,False,False,,,0,0
781,2022-12-01,12030.2402,12115.3398,11928.6602,12041.8896,5158120000,11.649400000000242,-512.6700000000001,,,,False,False,,,0,0
782,2022-12-02,11845.5303,12027.6201,11825.5303,11994.2598,4523010000,148.72949999999946,137.08009999999922,,,,False,False,,,0,0
783,2022-12-05,11899.54,11957.3604,11732.1504,11786.7998,4510030000,-112.74020000000019,-261.46969999999965,,,,False,False,,,0,0
784,2022-12-06,11775.2002,11790.9297,11488.5996,11549.6904,4713330000,-225.5097999999998,-112.76959999999963,,,,False,False,,,0,0
785,2022-12-07,11490.9902,11577.6904,11431.96,11497.3896,4343860000,6.399400000000242,231.90920000000006,,,,False,False,,,0,0
786,2022-12-08,11543.6797,11672.1396,11470.6797,11637.5,4281800000,93.8202999999994,87.42089999999916,,,,False,False,,,0,0
787,2022-12-09,11594.3799,11707.0898,11550.3096,11563.3301,4337440000,-31.049800000000687,-124.8701000000001,,,,False,False,,,0,0
788,2022-12-12,11572.2598,11707.71,11529.4102,11706.4404,4829990000,134.18059999999969,165.23040000000037,,,,False,False,,,0,0
789,2022-12-13,12141.2402,12166.4102,11724.9004,11834.21,6126890000,-307.03020000000106,-441.21080000000075,,,,False,False,,,0,0
790,2022-12-14,11824.54,11941.2803,11617.4102,11740.9199,5485150000,-83.6201000000001,223.41010000000097,,,,False,False,,,0,0
791,2022-12-15,11573.3799,11591.3301,11300.3496,11345.2197,5536070000,-228.16020000000026,-144.54010000000017,,,,False,False,,,0,0
792,2022-12-16,11313.6396,11383.3896,11175.54,11243.7197,7968170000,-69.91990000000078,158.24029999999948,,,,False,False,,,0,0
793,2022-12-19,11243.0,11251.5703,11029.7695,11084.5898,4631820000,-158.41020000000026,-88.49029999999948,,,,False,False,,,0,0
794,2022-12-20,11023.4697,11143.6201,10967.0703,11072.4199,4707190000,48.95020000000113,207.3604000000014,,,,False,False,,,0,0
795,2022-12-21,11110.6504,11285.7803,11083.3604,11235.8799,4401420000,125.22949999999946,76.27929999999833,,,,False,False,,,0,0
796,2022-12-22,11099.3604,11114.2305,10784.0195,10956.1396,5125070000,-143.22079999999914,-268.4502999999986,,,,False,False,,,0,0
797,2022-12-23,10911.04,11007.0898,10830.9004,10985.4502,3544680000,74.41019999999844,217.63099999999758,,,,False,False,,,0,0
798,2022-12-27,10944.2998,10957.4404,10807.6104,10822.5098,3827290000,-121.79000000000087,-196.2001999999993,,,,False,False,,,0,0
799,2022-12-28,10807.1201,10898.6396,10671.1904,10679.3398,3842970000,-127.78030000000035,-5.990299999999479,,,,False,False,,,0,0
800,2022-12-29,10800.7998,10981.0596,10776.6201,10951.0498,4154100000,150.25,278.03030000000035,,,,False,False,,,0,0
801,2022-12-30,10835.5898,10942.9004,10778.6396,10939.7598,3959030000,104.17000000000007,-46.07999999999993,,,,False,False,,,0,0
802,2023-01-03,11038.4199,11093.0996,10770.9297,10862.6396,4780650000,-175.78030000000035,-279.9503000000004,,,,False,False,,,0,0
803,2023-01-04,10949.3398,10981.46,10785.5303,10914.7998,5085380000,-34.539999999999054,141.2403000000013,,,,False,False,,,0,0
804,2023-01-05,10837.25,10842.3301,10728.2598,10741.2197,4764270000,-96.03030000000035,-61.4903000000013,,,,False,False,,,0,0
805,2023-01-06,10807.46,11082.5898,10696.4199,11040.3496,5199780000,232.88960000000043,328.9199000000008,,,,False,False,,,0,0
806,2023-01-09,11133.0703,11304.8398,11085.3203,11108.4502,5132190000,-24.620100000000093,-257.5097000000005,,,,False,False,,,0,0
807,2023-01-10,11069.0498,11207.5596,11050.6797,11205.7803,4710680000,136.73049999999967,161.35059999999976,,,,False,False,,,0,0
808,2023-01-11,11259.1602,11403.8896,11220.75,11402.5195,5284390000,143.35930000000008,6.62880000000041,,,,False,False,,,0,0
809,2023-01-12,11441.4502,11500.8604,11246.0195,11459.6104,5681240000,18.16020000000026,-125.19909999999982,,,,False,False,,,0,0
810,2023-01-13,11362.1299,11547.96,11347.5996,11541.4805,5077990000,179.35059999999976,161.1903999999995,,,,False,False,,,0,0
811,2023-01-17,11531.54,11615.9502,11484.0195,11557.1904,5138410000,25.650399999998626,-153.70020000000113,,,,False,False,,,0,0
812,2023-01-18,11636.6104,11690.2695,11403.3096,11410.29,5288630000,-226.3203999999987,-251.97079999999733,,,,False,False,,,0,0
813,2023-01-19,11345.1904,11388.46,11251.9404,11295.6699,4660800000,-49.52049999999872,176.79989999999998,,,,False,False,,,0,0
814,2023-01-20,11363.8496,11623.2002,11329.54,11619.0303,5980110000,255.1807000000008,304.7011999999995,,,,False,False,,,0,0
815,2023-01-23,11652.0,11918.8604,11617.8301,11872.54,5997810000,220.54000000000087,-34.640699999999924,,,,False,False,,,0,0
816,2023-01-24,11802.9502,11889.3701,11780.0703,11846.6396,5670860000,43.689400000001115,-176.85059999999976,,,,False,False,,,0,0
817,2023-01-25,11636.0098,11841.8096,11550.0703,11814.6904,5485570000,178.68059999999969,134.99119999999857,,,,False,False,,,0,0
